QUESTION_ID	PARTICIPANT_ID	SCORE
Q57	702071835	2
Q57	360072949	2
Q57	446070457	2
Q57	360072980	2
Q57	360071346	2
Q57	410070535	2
Q57	704070529	2
Q57	496071023	2
Q57	360072109	2
Q57	398070261	2
Q57	704071124	2
Q57	792071935	2
Q57	156071093	2
Q57	792071993	2
Q57	50070657	2
Q57	764071213	2
Q57	360072770	2
Q57	104070368	2
Q57	368071170	2
Q57	496071526	2
Q57	608070939	2
Q57	458070093	2
Q57	156071771	2
Q57	156070456	2
Q57	462070009	2
Q57	417070848	2
Q57	300070332	2
Q57	300070028	2
Q57	300070431	2
Q57	688071004	2
Q57	643070561	2
Q57	196070072	2
Q57	804070158	2
Q57	528070739	2
Q57	300070930	2
Q57	643070907	2
Q57	688071147	2
Q57	196070773	2
Q57	804070773	2
Q57	528070056	2
Q57	642071348	2
Q57	642071176	2
Q57	203070320	2
Q57	804070590	2
Q57	203071189	2
Q57	909070090	2
Q57	300070898	2
Q57	643071185	2
Q57	688070355	2
Q57	51070516	2
Q57	642070227	2
Q57	300070753	2
Q57	196070007	2
Q57	300070759	2
Q57	196070173	2
Q57	642070964	2
Q57	642070433	2
Q57	528071853	2
Q57	276071348	2
Q57	688070213	2
Q57	642071247	2
Q57	703070698	2
Q57	643071087	2
Q57	196070537	2
Q57	826071546	2
Q57	643071306	2
Q57	68071014	2
Q57	170076468	2
Q57	76070881	2
Q57	862070479	2
Q57	862070002	2
Q57	218070808	2
Q57	76071755	2
Q57	68071656	2
Q57	68070041	2
Q57	68071672	2
Q57	604070376	2
Q57	68071914	2
Q57	862070743	2
Q57	76070541	2
Q57	170078462	2
Q57	152070632	2
Q57	604071131	2
Q57	76070363	2
Q57	152070523	2
Q57	32070510	2
Q57	170070426	2
Q57	76071590	2
Q57	862070488	2
Q57	218070642	2
Q57	604071093	2
Q57	170074363	2
Q57	218070853	2
Q57	170075532	2
Q57	76071183	2
Q57	76071356	2
Q57	68070117	2
Q57	32070965	2
Q57	76070252	2
Q57	68071684	2
Q57	170076402	2
Q57	68070861	2
Q57	604070600	2
Q57	68071631	2
Q57	68070245	2
Q57	218071019	2
Q57	818070189	2
Q57	434070272	2
Q57	566070514	2
Q57	434070800	2
Q57	434070592	2
Q57	504070503	2
Q57	504070022	2
Q57	504070364	2
Q57	504070162	2
Q57	404071221	2
Q57	434070014	2
Q57	434070470	2
Q57	434070248	2
Q57	818070230	2
Q57	504070243	2
Q57	504070247	2
Q57	716070164	2
Q57	231070134	2
Q57	434071162	2
Q57	788070682	2
Q57	404070571	2
Q57	404070706	2
Q57	566070951	2
Q57	716070638	2
Q57	788070312	2
Q57	231070213	2
Q57	788070927	2
Q57	566070866	2
Q57	404070950	2
Q57	231070927	2
Q57	434070079	2
Q57	231071104	2
Q57	434071022	2
Q57	818070748	2
Q57	231070716	2
Q57	231070853	2
Q57	404070641	2
Q57	716070968	2
Q57	231070603	2
Q57	716070420	2
Q57	840072493	2
Q57	484070899	2
Q57	484071587	2
Q57	630070817	2
Q57	840071264	2
Q57	558070010	2
Q57	484071490	2
Q57	484071675	2
Q57	320070084	2
Q57	320070022	2
Q57	840071498	2
Q57	630071154	2
Q57	840072901	2
Q57	840071852	2
Q57	840072074	2
Q57	558070169	2
Q57	558070537	2
Q57	630070023	2
Q57	484070685	1
Q57	630071078	2
Q57	558070308	2
Q57	558070527	2
Q57	630071223	2
Q57	484070559	2
Q57	484070735	2
Q57	558070338	2
Q57	558070662	2
Q57	484070504	2
Q57	558071006	2
Q57	320070138	2
Q57	124071464	2
Q57	124070014	2
Q57	630070856	2
Q57	558070889	2
Q57	124071487	2
Q57	558070895	2
Q57	484070120	2
Q57	558071100	2
Q57	558070819	2
Q57	124074421	2
Q57	554070361	2
Q57	554070751	1
Q57	36070774	2
Q57	36070833	2
Q57	554070859	2
Q57	554070861	2
Q57	36070923	2
Q57	554070133	2
Q57	554070550	2
Q57	36070409	2
Q57	554070084	2
Q57	36070678	2
Q57	36071206	2
Q57	554070278	2
Q57	36070533	2
Q57	554070913	2
Q57	36071701	2
Q57	554070334	2
Q57	36071408	2
Q57	554070210	2
Q57	36070559	2
Q57	36070868	2
Q57	36071130	2
Q57	36071088	2
Q57	36070651	2
Q57	36071781	2
Q57	36071441	2
Q57	36071623	2
Q57	36070621	2
Q57	554070017	2
Q58	410070061	1
Q58	344070408	1
Q58	360071304	1
Q58	702071267	1
Q58	496071263	1
Q58	344070913	1
Q58	792072315	1
Q58	422070356	1
Q58	702070768	1
Q58	764071077	1
Q58	392070060	1
Q58	392071145	1
Q58	704070253	1
Q58	50070128	1
Q58	392071040	1
Q58	417070708	1
Q58	344070120	1
Q58	458070431	1
Q58	792072011	1
Q58	702070250	1
Q58	764070485	1
Q58	608071070	1
Q58	586071849	1
Q58	704070738	1
Q58	586071538	1
Q58	586071852	1
Q58	50071061	1
Q58	792070978	1
Q58	704070493	1
Q58	586071630	1
Q58	496071046	1
Q58	158070971	1
Q58	392071030	1
Q58	360073066	1
Q58	762070382	1
Q58	462070377	1
Q58	608070540	1
Q58	360070911	1
Q58	764070580	1
Q58	458070170	1
Q58	276071437	1
Q58	51070738	1
Q58	703071166	1
Q58	20070708	1
Q58	300070104	1
Q58	643070637	1
Q58	196070026	1
Q58	300070930	1
Q58	196070076	1
Q58	300070800	1
Q58	826072226	1
Q58	528070056	1
Q58	826071581	1
Q58	688070389	1
Q58	528070699	1
Q58	20070452	1
Q58	826072131	1
Q58	688070765	1
Q58	20070577	1
Q58	826071560	1
Q58	688070336	1
Q58	51070332	1
Q58	642070753	1
Q58	804070042	1
Q58	826070962	1
Q58	196070092	1
Q58	300070759	1
Q58	909070041	1
Q58	643070213	1
Q58	642070393	1
Q58	642070433	1
Q58	196070866	1
Q58	196070560	1
Q58	826070968	1
Q58	196070890	1
Q58	703070230	1
Q58	642070296	1
Q58	909070197	1
Q58	909070284	1
Q58	643070475	1
Q58	170079219	1
Q58	604070802	1
Q58	76070962	1
Q58	170076458	1
Q58	68070571	1
Q58	68070780	1
Q58	76070358	1
Q58	862071016	1
Q58	68071008	1
Q58	170072195	1
Q58	170073458	1
Q58	76070958	1
Q58	68070490	1
Q58	76071527	1
Q58	218070751	1
Q58	862070933	1
Q58	76070461	1
Q58	76071735	1
Q58	170073753	1
Q58	218071162	1
Q58	218071144	1
Q58	68071747	1
Q58	604071365	1
Q58	170074579	1
Q58	218071049	1
Q58	170075764	1
Q58	152070849	1
Q58	68070331	1
Q58	604070483	1
Q58	862070533	1
Q58	604070681	1
Q58	218070839	1
Q58	76070256	1
Q58	68071488	1
Q58	170075700	1
Q58	76071763	1
Q58	76071787	1
Q58	76071779	1
Q58	604070500	1
Q58	604071082	1
Q58	716070037	1
Q58	434070416	1
Q58	434071146	1
Q58	566070475	1
Q58	404070004	1
Q58	504070162	1
Q58	404070053	1
Q58	716070259	1
Q58	504071131	1
Q58	566070322	1
Q58	434070558	1
Q58	788070476	1
Q58	818070230	1
Q58	434071034	2
Q58	434070681	1
Q58	716070009	1
Q58	404071087	1
Q58	231070134	1
Q58	788070126	1
Q58	504070221	1
Q58	231070477	1
Q58	788070458	1
Q58	716071176	1
Q58	504070712	1
Q58	818070535	1
Q58	716070345	1
Q58	231070172	1
Q58	788071029	1
Q58	788070063	1
Q58	566070187	1
Q58	434071022	1
Q58	231070613	1
Q58	231070579	1
Q58	434070021	1
Q58	231070373	1
Q58	231070376	1
Q58	566070801	1
Q58	788070902	1
Q58	788070405	1
Q58	716071138	1
Q58	630070926	1
Q58	124074722	1
Q58	320070936	1
Q58	124072826	1
Q58	630071021	1
Q58	484070859	1
Q58	558070373	1
Q58	558070344	1
Q58	558070151	1
Q58	484070668	1
Q58	320070127	1
Q58	840073467	1
Q58	484070208	1
Q58	558070049	1
Q58	124070203	1
Q58	630070023	1
Q58	630071087	1
Q58	484070675	1
Q58	558070095	1
Q58	630070403	1
Q58	320070706	1
Q58	558070890	1
Q58	484071226	1
Q58	558070501	1
Q58	840073331	1
Q58	124070432	1
Q58	484071445	1
Q58	320070572	1
Q58	558070427	1
Q58	484070313	1
Q58	840072836	1
Q58	124070985	1
Q58	124070827	1
Q58	558070889	1
Q58	124071837	1
Q58	558070457	1
Q58	558070937	1
Q58	558070960	1
Q58	124074397	1
Q58	124073640	1
Q58	36070850	1
Q58	554070292	1
Q58	554070796	1
Q58	554070361	1
Q58	554070119	1
Q58	554070550	1
Q58	36070409	1
Q58	36070815	1
Q58	554070133	1
Q58	36071455	1
Q58	554070641	1
Q58	36071412	1
Q58	554070629	1
Q58	36071357	1
Q58	554070554	1
Q58	554070205	1
Q58	554070699	1
Q58	554070030	1
Q58	554070190	1
Q58	36071408	1
Q58	36070721	1
Q58	36071251	1
Q58	554070165	1
Q58	36071069	1
Q58	36070108	1
Q58	36071664	1
Q58	36071022	1
Q58	36071165	1
Q58	36071623	1
Q58	36071788	1
Q59	586070534	1
Q59	608070044	1
Q59	410070640	1
Q59	392070728	1
Q59	410071175	1
Q59	156072683	1
Q59	792072227	1
Q59	368070630	1
Q59	364072711	1
Q59	702071481	1
Q59	156070531	1
Q59	398070810	1
Q59	158070622	1
Q59	496070193	1
Q59	368070506	1
Q59	410070220	1
Q59	368070657	1
Q59	156071581	1
Q59	458070431	1
Q59	156071753	1
Q59	586071054	1
Q59	762070670	1
Q59	764070656	1
Q59	156071502	1
Q59	764070310	1
Q59	360070980	1
Q59	50071158	1
Q59	586071852	1
Q59	400070549	1
Q59	50070406	1
Q59	398070045	1
Q59	496071064	1
Q59	368070408	1
Q59	496071516	1
Q59	104071000	1
Q59	496071126	1
Q59	458070130	1
Q59	156071154	1
Q59	608070916	1
Q59	360072480	1
Q59	826071014	1
Q59	703071166	1
Q59	643070390	1
Q59	643071093	1
Q59	688070067	1
Q59	203070686	1
Q59	20070372	1
Q59	300070160	1
Q59	642071142	1
Q59	20070487	1
Q59	196070938	1
Q59	826072366	1
Q59	196070630	1
Q59	826071207	1
Q59	703070268	1
Q59	826071389	1
Q59	688070690	1
Q59	703070528	1
Q59	826071097	1
Q59	528070824	1
Q59	804070607	1
Q59	826071425	1
Q59	703070654	1
Q59	642071162	1
Q59	528070409	1
Q59	196070089	1
Q59	196070302	1
Q59	703070896	1
Q59	642070964	1
Q59	703070447	1
Q59	826070952	1
Q59	196070893	1
Q59	909070304	1
Q59	826071667	1
Q59	688071194	1
Q59	203070514	1
Q59	642070696	1
Q59	203070083	1
Q59	826071676	1
Q59	804071127	1
Q59	218070833	1
Q59	76071970	1
Q59	32070455	1
Q59	218070785	1
Q59	604070020	1
Q59	170072605	1
Q59	604071260	1
Q59	32070852	1
Q59	76071638	1
Q59	170072195	1
Q59	604070871	1
Q59	76071805	1
Q59	604071227	1
Q59	862070660	1
Q59	604070376	1
Q59	862070922	1
Q59	604071131	1
Q59	76070798	1
Q59	170073487	1
Q59	862071193	1
Q59	76070907	1
Q59	218070034	1
Q59	152070923	1
Q59	604070790	1
Q59	76071664	1
Q59	76071672	1
Q59	218070232	1
Q59	68070385	1
Q59	170071258	1
Q59	862070167	1
Q59	170075700	1
Q59	604070732	1
Q59	68071724	1
Q59	68070090	1
Q59	218070082	1
Q59	32070930	1
Q59	68070360	2
Q59	68070921	1
Q59	218070529	1
Q59	68071744	1
Q59	434070588	3
Q59	818070263	1
Q59	504071082	1
Q59	788070654	1
Q59	818070595	1
Q59	504071053	1
Q59	504070022	1
Q59	818070221	1
Q59	818070848	1
Q59	504071089	2
Q59	434070470	1
Q59	434070028	1
Q59	434070445	1
Q59	434070633	1
Q59	434070248	1
Q59	404070229	1
Q59	566071170	1
Q59	716070032	1
Q59	716070667	1
Q59	504070323	1
Q59	566070261	1
Q59	818070288	1
Q59	504070905	1
Q59	434070455	1
Q59	566070728	1
Q59	404070950	1
Q59	231071049	1
Q59	566070815	1
Q59	231070811	1
Q59	566071062	1
Q59	818070828	1
Q59	818070699	1
Q59	231070579	1
Q59	434070003	1
Q59	818071111	1
Q59	566071125	1
Q59	231070653	1
Q59	716071094	1
Q59	788070796	1
Q59	818070484	1
Q59	840071330	2
Q59	630071022	1
Q59	484071328	1
Q59	124071307	1
Q59	840071242	1
Q59	630070989	1
Q59	484071627	1
Q59	558070082	1
Q59	484070466	1
Q59	484070886	1
Q59	124074779	1
Q59	840072891	1
Q59	840072165	2
Q59	630070829	1
Q59	630070345	1
Q59	840073006	1
Q59	840071552	1
Q59	558070128	1
Q59	124074809	1
Q59	558070149	1
Q59	124071904	1
Q59	558070942	1
Q59	124075985	1
Q59	320070265	1
Q59	124074229	1
Q59	484070282	1
Q59	558071156	1
Q59	558070797	1
Q59	320070572	1
Q59	484070758	1
Q59	320070646	1
Q59	320070322	1
Q59	124075968	1
Q59	124070014	1
Q59	558071167	1
Q59	558070276	1
Q59	558070960	1
Q59	124073640	1
Q59	558070931	1
Q59	558070780	1
Q59	554070995	1
Q59	36070568	1
Q59	36070427	1
Q59	36071463	1
Q59	554070355	1
Q59	36071455	1
Q59	554070861	1
Q59	554070083	1
Q59	36070409	1
Q59	554070550	1
Q59	36070348	1
Q59	36071412	1
Q59	554070853	1
Q59	36071260	1
Q59	554070554	1
Q59	36071167	1
Q59	554070488	1
Q59	554070210	1
Q59	36070894	3
Q59	36071720	1
Q59	36070721	1
Q59	36071130	1
Q59	36070204	1
Q59	36070463	1
Q59	554070073	1
Q59	36071623	1
Q59	36071128	1
Q59	554070036	1
Q59	36070625	1
Q59	36071441	1
Q106	417070994	9
Q106	360073144	10
Q106	702071635	9
Q106	410070925	9
Q106	344070978	9
Q106	496070079	10
Q106	702070392	8
Q106	364071404	10
Q106	344070135	8
Q106	50070071	9
Q106	344070228	9
Q106	762070171	10
Q106	398071204	8
Q106	392070383	9
Q106	496070520	9
Q106	704070076	9
Q106	458071201	3
Q106	364071036	10
Q106	704070964	9
Q106	496071009	10
Q106	586071056	9
Q106	368070300	10
Q106	792071341	9
Q106	398070492	9
Q106	50071010	9
Q106	586071740	9
Q106	792072180	9
Q106	608070708	9
Q106	792070003	9
Q106	792070819	9
Q106	50071190	9
Q106	158070774	9
Q106	158071178	9
Q106	792070404	9
Q106	156071770	9
Q106	462070395	10
Q106	50070757	9
Q106	608070467	9
Q106	156070724	9
Q106	360070973	9
Q106	276071524	10
Q106	276071030	9
Q106	203070115	9
Q106	196070175	9
Q106	51070666	9
Q106	196070009	9
Q106	642070182	10
Q106	300071110	9
Q106	300070099	9
Q106	300070377	9
Q106	300070162	9
Q106	826071549	9
Q106	642070319	9
Q106	688070852	9
Q106	276071365	9
Q106	203070425	10
Q106	826071274	9
Q106	703070439	9
Q106	703070075	9
Q106	826070202	9
Q106	688071187	9
Q106	826072182	9
Q106	196070434	9
Q106	703070566	8
Q106	642070017	9
Q106	826070742	9
Q106	196070119	9
Q106	196070210	9
Q106	196070298	10
Q106	642070946	9
Q106	826070737	9
Q106	196070853	9
Q106	276070162	9
Q106	300070840	10
Q106	804070897	9
Q106	203070347	9
Q106	203071112	9
Q106	703070367	9
Q106	703070362	9
Q106	642070866	10
Q106	862071059	9
Q106	76070702	10
Q106	862070363	9
Q106	68070878	10
Q106	604070854	9
Q106	76070648	9
Q106	68071775	2
Q106	76071394	9
Q106	218071012	9
Q106	76070413	8
Q106	68071608	9
Q106	604070902	9
Q106	68072002	9
Q106	32070082	9
Q106	68070764	10
Q106	862070022	9
Q106	862070575	9
Q106	68071907	8
Q106	862070934	8
Q106	170074738	9
Q106	68071396	9
Q106	218070106	8
Q106	32070936	9
Q106	68070652	10
Q106	152070740	9
Q106	68071531	9
Q106	68071680	9
Q106	68070299	9
Q106	68070331	2
Q106	68070803	3
Q106	76070252	10
Q106	218070637	9
Q106	68070806	9
Q106	170076402	8
Q106	68070202	9
Q106	68070244	9
Q106	152070862	10
Q106	68070245	9
Q106	604070594	9
Q106	604070500	9
Q106	504070472	9
Q106	566070872	9
Q106	404070833	9
Q106	788071162	8
Q106	716071032	9
Q106	504070012	9
Q106	434070924	9
Q106	231070003	9
Q106	788070787	9
Q106	504070208	10
Q106	434070576	10
Q106	434070250	9
Q106	434070253	9
Q106	434070950	9
Q106	434070445	9
Q106	404071230	9
Q106	788070415	8
Q106	716070203	10
Q106	504070221	8
Q106	716070164	9
Q106	434070442	8
Q106	504070905	9
Q106	504070454	9
Q106	818070604	9
Q106	404070832	10
Q106	231070887	9
Q106	231070555	8
Q106	716070318	9
Q106	231070371	9
Q106	818070860	10
Q106	231070257	9
Q106	434070020	9
Q106	434071189	9
Q106	231070613	8
Q106	434070056	8
Q106	566070429	9
Q106	566070673	9
Q106	231071018	8
Q106	716070806	8
Q106	716070998	9
Q106	124072988	2
Q106	840071267	7
Q106	124070776	8
Q106	484070178	10
Q106	840071780	9
Q106	320070405	10
Q106	484071177	9
Q106	558070019	9
Q106	484071272	10
Q106	558070156	9
Q106	124074310	8
Q106	840072174	8
Q106	320070093	9
Q106	124072662	9
Q106	840073033	9
Q106	840073006	9
Q106	124072867	8
Q106	630070023	9
Q106	484070675	8
Q106	484070733	9
Q106	124070527	10
Q106	484070197	9
Q106	558070833	9
Q106	124070988	9
Q106	124074853	9
Q106	484071445	10
Q106	558071155	9
Q106	558071007	9
Q106	320070563	9
Q106	558070803	10
Q106	320071184	9
Q106	124070938	9
Q106	124073164	8
Q106	558071137	9
Q106	124071688	9
Q106	558070895	9
Q106	124073609	9
Q106	124071764	9
Q106	558070937	10
Q106	558071011	9
Q106	554070098	9
Q106	554070454	8
Q106	36070723	9
Q106	36070545	10
Q106	36071241	9
Q106	554070550	9
Q106	36071455	9
Q106	36070409	9
Q106	36070923	8
Q106	554070083	10
Q106	36070902	10
Q106	554070853	9
Q106	36071063	9
Q106	36071223	9
Q106	36071426	9
Q106	36071408	9
Q106	554070285	9
Q106	36071790	9
Q106	554070699	9
Q106	36071701	10
Q106	554070073	10
Q106	36071377	9
Q106	36071124	9
Q106	36071374	9
Q106	554070650	9
Q106	554070017	8
Q106	36071557	9
Q106	36071441	10
Q106	36070621	9
Q106	36070625	8
Q107	417071099	2
Q107	410070213	2
Q107	392070991	2
Q107	702070528	2
Q107	364071520	2
Q107	364071375	3
Q107	792070374	2
Q107	368070493	2
Q107	360072314	2
Q107	792070291	2
Q107	398071213	2
Q107	410070593	2
Q107	446070475	2
Q107	792070542	2
Q107	422070752	1
Q107	458070691	2
Q107	156072293	2
Q107	608070048	2
Q107	104070701	2
Q107	344071530	2
Q107	400070302	2
Q107	762070852	2
Q107	392071240	2
Q107	422070162	2
Q107	586071333	10
Q107	50071024	2
Q107	156072910	2
Q107	704070645	2
Q107	792070975	3
Q107	104071110	2
Q107	792072084	2
Q107	792070236	2
Q107	398070084	6
Q107	368070841	2
Q107	156070272	2
Q107	462070507	9
Q107	156070348	10
Q107	792071869	2
Q107	50070428	2
Q107	704070643	2
Q107	196070112	2
Q107	528070960	2
Q107	826072063	3
Q107	703070778	2
Q107	643071493	2
Q107	300070886	2
Q107	300070738	2
Q107	276071336	6
Q107	20070536	2
Q107	203070348	2
Q107	300070455	2
Q107	528070066	2
Q107	826070770	7
Q107	642070475	2
Q107	203070784	2
Q107	643070138	3
Q107	703070439	9
Q107	203070482	2
Q107	826071389	2
Q107	203070999	2
Q107	703070566	2
Q107	826072492	2
Q107	51070496	2
Q107	276070082	2
Q107	826072462	2
Q107	643070213	2
Q107	196070470	8
Q107	196070079	2
Q107	196070382	9
Q107	703070447	2
Q107	196070981	2
Q107	642070433	4
Q107	51070836	2
Q107	196070317	2
Q107	51070785	2
Q107	203070913	3
Q107	642070866	2
Q107	203070448	2
Q107	643071623	2
Q107	826070945	2
Q107	604070851	2
Q107	32070844	2
Q107	152070304	2
Q107	604070655	2
Q107	68070171	2
Q107	170076476	3
Q107	862070237	2
Q107	862070791	3
Q107	218070783	2
Q107	604070466	2
Q107	68071608	1
Q107	604070871	1
Q107	68071923	2
Q107	76070802	5
Q107	604070532	2
Q107	32070052	2
Q107	604070260	2
Q107	32070430	2
Q107	862070930	2
Q107	862070933	2
Q107	68071803	2
Q107	218071058	2
Q107	68071757	2
Q107	170075196	2
Q107	862070531	2
Q107	170074363	2
Q107	32070937	2
Q107	604070483	2
Q107	604070991	2
Q107	170075532	2
Q107	170075700	2
Q107	218070031	2
Q107	68071684	3
Q107	68070806	2
Q107	218070734	2
Q107	218070730	2
Q107	76071763	2
Q107	68071414	2
Q107	68070245	2
Q107	68070222	2
Q107	434071039	2
Q107	404070141	9
Q107	788070024	2
Q107	788071004	2
Q107	504071082	2
Q107	788070185	2
Q107	404071014	2
Q107	504070823	2
Q107	504071057	2
Q107	504070916	2
Q107	434070250	2
Q107	434071115	4
Q107	818070407	2
Q107	434070074	2
Q107	434070266	2
Q107	404071137	2
Q107	818070136	1
Q107	818070655	2
Q107	716070038	2
Q107	716070667	2
Q107	566071226	1
Q107	818070462	2
Q107	716070197	9
Q107	404070413	8
Q107	818070585	2
Q107	716071211	3
Q107	566071056	2
Q107	788070927	9
Q107	504070842	2
Q107	566070866	2
Q107	231070373	2
Q107	231070257	2
Q107	404070964	2
Q107	231070579	2
Q107	504070103	2
Q107	716070915	2
Q107	716070986	2
Q107	566070835	2
Q107	566071162	2
Q107	566070173	2
Q107	124074683	2
Q107	484071643	2
Q107	840071825	2
Q107	124075203	2
Q107	484070094	2
Q107	630071167	2
Q107	320071201	3
Q107	484070878	2
Q107	558070640	2
Q107	484070859	2
Q107	630070968	10
Q107	630070132	2
Q107	124070601	2
Q107	484071595	2
Q107	124070383	3
Q107	484070205	2
Q107	630070377	2
Q107	630070403	3
Q107	840071155	2
Q107	630070758	4
Q107	124074636	2
Q107	484070699	3
Q107	558070850	2
Q107	840071998	1
Q107	484070983	2
Q107	320070563	2
Q107	558070444	2
Q107	484070817	2
Q107	484070471	2
Q107	558070456	2
Q107	320071099	2
Q107	124070940	2
Q107	124071240	2
Q107	840073425	7
Q107	124071211	2
Q107	558071011	9
Q107	558070960	2
Q107	558070784	1
Q107	124073465	2
Q107	558070931	2
Q107	554070796	3
Q107	36071640	2
Q107	554070751	2
Q107	36070134	3
Q107	554070517	2
Q107	36071455	2
Q107	554070550	2
Q107	36070923	2
Q107	36070815	2
Q107	554070083	3
Q107	36071015	2
Q107	36070783	2
Q107	554070626	2
Q107	554070170	2
Q107	554070122	2
Q107	36071727	2
Q107	554070488	2
Q107	554070190	4
Q107	36071116	2
Q107	36070156	2
Q107	36071130	2
Q107	36070651	2
Q107	36070868	2
Q107	36070626	1
Q107	36070300	2
Q107	36071781	2
Q107	554070036	2
Q107	36071441	2
Q107	36071664	2
Q107	554070017	2
Q108	762070168	9
Q108	702071786	9
Q108	422070816	2
Q108	792071148	9
Q108	446070892	8
Q108	344070597	9
Q108	792071707	2
Q108	446070048	8
Q108	344070103	9
Q108	792070242	8
Q108	392071005	9
Q108	410070291	8
Q108	608070489	2
Q108	400071127	2
Q108	458070456	2
Q108	360071281	8
Q108	368070664	8
Q108	446070736	2
Q108	156072304	2
Q108	344071186	2
Q108	586071900	9
Q108	360072677	2
Q108	496071605	2
Q108	704070243	2
Q108	50070605	9
Q108	156071243	8
Q108	360071761	9
Q108	360071633	9
Q108	764070393	2
Q108	608070313	8
Q108	368070492	9
Q108	364072553	9
Q108	104070215	9
Q108	762070413	8
Q108	422070144	3
Q108	458071101	10
Q108	50071120	9
Q108	608070912	8
Q108	704071007	2
Q108	458070157	9
Q108	688070144	9
Q108	276070488	9
Q108	276070762	8
Q108	804070380	8
Q108	51070273	8
Q108	196070830	8
Q108	909070330	9
Q108	276071396	8
Q108	300070738	9
Q108	642070127	9
Q108	826071466	9
Q108	642070899	9
Q108	688070062	8
Q108	826070182	8
Q108	196070764	8
Q108	642071207	2
Q108	203071113	9
Q108	703070360	8
Q108	203070813	9
Q108	703070806	9
Q108	826070260	2
Q108	51070558	8
Q108	826070405	8
Q108	528070409	9
Q108	642070506	9
Q108	300071130	9
Q108	642070063	8
Q108	300071080	8
Q108	196070435	9
Q108	642070964	8
Q108	643071285	9
Q108	300070837	8
Q108	826070951	8
Q108	196070866	9
Q108	196070317	9
Q108	703070927	9
Q108	826072423	9
Q108	642070919	8
Q108	703070362	9
Q108	703070693	2
Q108	152070342	2
Q108	76070136	9
Q108	604070044	9
Q108	68070563	8
Q108	32070170	8
Q108	862070238	2
Q108	170079244	9
Q108	32070433	8
Q108	218070360	8
Q108	76071440	9
Q108	76071819	2
Q108	76071412	9
Q108	862070275	9
Q108	68072002	8
Q108	170071009	2
Q108	68071155	8
Q108	604071022	8
Q108	32070361	2
Q108	218070576	2
Q108	218070128	8
Q108	32070936	9
Q108	604070677	8
Q108	218070048	2
Q108	604071365	2
Q108	170074578	2
Q108	32070932	8
Q108	68070255	2
Q108	218070602	8
Q108	76071536	8
Q108	76071368	8
Q108	68071692	9
Q108	76070764	9
Q108	604070681	10
Q108	68070308	8
Q108	76070252	9
Q108	76071763	9
Q108	152070858	9
Q108	170074376	9
Q108	76071779	2
Q108	68070245	8
Q108	404070646	2
Q108	716071060	9
Q108	404070236	9
Q108	434070075	9
Q108	404070717	9
Q108	504070670	8
Q108	504070823	8
Q108	504070652	8
Q108	504070635	9
Q108	231071038	9
Q108	434071120	8
Q108	404070552	10
Q108	434070499	9
Q108	434070684	9
Q108	716070619	9
Q108	566070620	8
Q108	504070329	9
Q108	716070062	9
Q108	788071060	10
Q108	788070378	8
Q108	231070315	9
Q108	818070057	9
Q108	788070971	8
Q108	788070383	9
Q108	231070434	8
Q108	231070408	10
Q108	231070943	9
Q108	231070280	8
Q108	231070291	9
Q108	231070342	8
Q108	434070003	9
Q108	231070579	10
Q108	504070103	2
Q108	231070373	9
Q108	231070716	9
Q108	716071163	9
Q108	566070897	8
Q108	404070641	9
Q108	716070371	9
Q108	231070472	8
Q108	484070794	9
Q108	124075146	8
Q108	124072774	2
Q108	124073244	9
Q108	630070488	9
Q108	320070472	9
Q108	484070006	2
Q108	484071174	9
Q108	630070788	8
Q108	484070446	8
Q108	124072768	9
Q108	320070384	9
Q108	630070813	2
Q108	320070378	9
Q108	840073273	9
Q108	484070685	8
Q108	558070556	8
Q108	558070117	2
Q108	558070128	9
Q108	558070489	8
Q108	484070679	2
Q108	484070769	7
Q108	558070996	9
Q108	484071389	9
Q108	124071721	2
Q108	484071730	9
Q108	558071124	2
Q108	484070258	9
Q108	484070523	9
Q108	124070432	2
Q108	124075968	8
Q108	558070889	8
Q108	124070803	8
Q108	124071839	9
Q108	124073543	8
Q108	558071011	9
Q108	558070265	9
Q108	124075490	8
Q108	558070937	9
Q108	558070931	8
Q108	554071024	9
Q108	36070439	9
Q108	36070163	9
Q108	554070359	9
Q108	554070171	2
Q108	554070133	8
Q108	36070409	8
Q108	36070815	9
Q108	36070923	9
Q108	36071455	8
Q108	36070148	9
Q108	36070224	2
Q108	36071084	9
Q108	36071516	9
Q108	554070876	8
Q108	554070038	3
Q108	554070913	9
Q108	36071116	9
Q108	36070585	9
Q108	554070699	9
Q108	36071377	9
Q108	554070060	10
Q108	36070651	8
Q108	36071036	2
Q108	36070073	9
Q108	36071441	9
Q108	36071281	8
Q108	36070621	2
Q108	36071788	2
Q108	36071664	2
Q112	496070112	8
Q112	704071072	9
Q112	417070082	7
Q112	156071559	8
Q112	364072364	8
Q112	702070220	8
Q112	792071415	8
Q112	764070156	8
Q112	156072603	9
Q112	360073160	8
Q112	496070519	8
Q112	398070471	9
Q112	422071139	7
Q112	422070182	8
Q112	156070034	9
Q112	458071045	6
Q112	422071177	7
Q112	792070131	7
Q112	586070078	8
Q112	458070463	8
Q112	360070378	8
Q112	762071090	8
Q112	586071056	8
Q112	364071776	7
Q112	50070403	9
Q112	104070419	8
Q112	360070930	8
Q112	50071130	8
Q112	50070678	8
Q112	360072707	8
Q112	156070237	8
